hit_id	length	cysteine_content	e_value	query_accession	query_name
JAG90665.1	199	0.08	22.0	-	VOG12106
MBY10376.1	584	0.04	11.0	-	VOG12106
KAH6921940.1	145	0.05	2.0	-	VOG12106
KAH7953011.1	157	0.06	0.93	-	VOG12106
EEC00535.1	152	0.07	10.0	-	VOG12106
KAH8035836.1	151	0.05	1.3	-	VOG12106
GBXQ01012410.1.p1	280	0.06	4.3	-	VOG12106
KAH7973532.1	173	0.03	9.2	-	VOG12106
KAG0410235.1	114	0.05	12.0	-	VOG12106
JAR92773.1	560	0.07	10.0	-	VOG12106
EEC14860.1	116	0.08	26.0	-	VOG12106
MCL6787116.1	339	0.05	41.0	-	VOG12106
KAH6942231.1	139	0.04	4.9	-	VOG12106
GBXQ01003542.1.p2	153	0.07	10.0	-	VOG12106
KAH7954248.1	420	0.05	19.0	-	VOG12106
MCL6766724.1	362	0.04	1.6	-	VOG12106
MOY38480.1	197	0.06	0.7	-	VOG12106
MBY07200.1	213	0.02	0.12	-	VOG12107
JAC26783.1	207	0.03	0.53	-	VOG12113
JAC26679.1	175	0.03	0.54	-	VOG12113
MXU95247.1	182	0.03	0.7	-	VOG12113
KAG0415738.1	182	0.03	0.7	-	VOG12113
MOY37446.1	183	0.03	0.7	-	VOG12113
GBXQ01014283.1.p1	183	0.03	0.7	-	VOG12113
KAG0413626.1	394	0.02	1.2	-	VOG14131
MDC7211891.1	128	0.01	0.96	-	VOG14137
JAP77486.1	102	0.03	1.0	-	VOG14353
JAA71150.1	105	0.01	0.45	-	VOG15173
MXU92892.1	139	0.02	0.58	-	VOG15173
KAG0423724.1	259	0.01	0.96	-	VOG15173
KAH7984778.1	214	0.02	0.12	-	VOG16098
KAH9371141.1	314	0.02	1.4	-	VOG16098
KAH7958040.1	1268	0.02	6.4e-10	-	VOG17365
KAH7975126.1	1294	0.02	0.00018	-	VOG17365
EEC12088.1	2698	0.02	0.079	-	VOG17365
KAH7966798.1	800	0.02	6.1e-06	-	VOG17365
KAG0430886.1	2143	0.02	0.011	-	VOG17365
KAH7976677.1	725	0.02	0.0062	-	VOG17365
KAG0441549.1	1041	0.02	4.8e-08	-	VOG17365
KAG0434149.1	489	0.02	3.1e-05	-	VOG17365
KAH7976678.1	869	0.02	0.00089	-	VOG17365
KAG0435993.1	522	0.02	0.00023	-	VOG17365
KAH6921920.1	297	0.02	5.1e-07	-	VOG17365
KAH7938297.1	1902	0.02	1.2e-06	-	VOG17365
KAG0444842.1	510	0.02	9.7e-05	-	VOG17365
MOY43017.1	2344	0.05	7e-05	-	VOG17365
KAH8029785.1	220	0.02	3.9e-06	-	VOG17365
JAP67501.1	3902	0.07	8.8e-05	-	VOG17365
MAA19489.1	3660	0.06	5.4e-05	-	VOG17365
MAA19490.1	3687	0.06	0.00018	-	VOG17365
MAA19488.1	3828	0.07	5.7e-05	-	VOG17365
MDC7207662.1	4017	0.07	0.00014	-	VOG17365
KAH8029774.1	1294	0.02	0.0049	-	VOG17365
KAH7974619.1	664	0.02	0.11	-	VOG17365
JAP87639.1	4087	0.07	0.00025	-	VOG17365
JAP87640.1	4089	0.07	0.00025	-	VOG17365
JAP87638.1	4131	0.07	0.00026	-	VOG17365
KAH7982907.1	1342	0.02	0.0058	-	VOG17365
JAP87313.1	1351	0.02	0.033	-	VOG17365
JAP78283.1	1361	0.02	0.033	-	VOG17365
JAP79825.1	4331	0.07	0.00027	-	VOG17365
MCL6794604.1	4710	0.07	0.0018	-	VOG17365
MAA21625.1	1361	0.02	0.043	-	VOG17365
JAP79826.1	3687	0.06	0.0011	-	VOG17365
MOY41608.1	1106	0.02	0.0085	-	VOG17365
EEC04080.1	705	0.02	0.63	-	VOG17365
GBXQ01023325.1.p1	212	0.01	0.00017	-	VOG17365
MCL6769153.1	4334	0.06	0.0016	-	VOG17365
KAG0421223.1	469	0.03	0.00024	-	VOG17365
MXV00363.1	653	0.02	0.016	-	VOG17365
KAH9368767.1	341	0.03	0.00046	-	VOG17365
KAH6944817.1	4523	0.02	58.0	-	VOG17365
MCL6783970.1	2016	0.04	0.00066	-	VOG17365
KAH6929521.1	1067	0.03	0.14	-	VOG17365
JAC31918.1	1770	0.03	0.016	-	VOG17365
KAG0410339.1	360	0.02	0.0051	-	VOG17365
KAH7958037.1	333	0.02	0.0029	-	VOG17365
KAH7984414.1	368	0.05	0.2	-	VOG17365
KAH7978763.1	827	0.02	0.0016	-	VOG17365
MCL6773532.1	1847	0.04	0.018	-	VOG17365
EEC16694.1	1111	0.02	1.1	-	VOG17365
KAH8029780.1	586	0.02	0.02	-	VOG17365
GBXQ01008319.1.p1	833	0.02	3.8	-	VOG17365
GBXQ01008318.1.p1	857	0.02	4.0	-	VOG17365
MCL6789059.1	1867	0.03	0.0072	-	VOG17365
EEC05442.1	691	0.02	3.0	-	VOG17365
KAH7974625.1	613	0.02	0.009	-	VOG17365
MCL6784654.1	2948	0.05	0.028	-	VOG17365
JAR88549.1	1351	0.02	7.5	-	VOG17365
MOY37143.1	1350	0.02	8.7	-	VOG17365
KAH7983143.1	483	0.02	0.032	-	VOG17365
KAH9362860.1	2037	0.02	1.3	-	VOG17365
JAC34993.1	1189	0.02	15.0	-	VOG17365
KAH8029786.1	134	0.02	0.027	-	VOG17365
KAG0429933.1	855	0.02	0.56	-	VOG17365
MCL6777676.1	4346	0.06	0.048	-	VOG17365
MCL6786408.1	4564	0.06	0.028	-	VOG17365
KAH7974622.1	217	0.02	0.36	-	VOG17365
MCL6775460.1	4433	0.07	0.066	-	VOG17365
KAH6929462.1	654	0.02	0.18	-	VOG17365
MDC7213468.1	1350	0.02	7.3	-	VOG17365
EEC13698.1	703	0.02	4.9	-	VOG17365
JAP64972.1	1012	0.02	0.31	-	VOG17365
KAH6928455.1	1139	0.02	0.37	-	VOG17365
JAP80835.1	4579	0.02	60.0	-	VOG17365
JAR88399.1	709	0.01	0.16	-	VOG17365
KAH6927546.1	354	0.02	41.0	-	VOG17365
EEC01337.1	1335	0.02	1.2	-	VOG17365
KAH7976676.1	224	0.03	0.17	-	VOG17365
KAG0430114.1	222	0.01	0.16	-	VOG17365
JAR91045.1	159	0.02	0.52	-	VOG17365
KAH9372887.1	150	0.02	0.23	-	VOG17365
MBY09951.1	1121	0.02	4.3	-	VOG17365
MAA23660.1	1778	0.02	20.0	-	VOG17365
EEC20035.1	613	0.02	0.38	-	VOG17365
KAG0423383.1	1228	0.02	70.0	-	VOG17365
KAH6921914.1	588	0.02	0.39	-	VOG17365
KAG0433520.1	1974	0.02	30.0	-	VOG17365
MAA19482.1	1149	0.02	1.4	-	VOG17365
KAH8029781.1	530	0.02	0.45	-	VOG17365
KAG0442916.1	1029	0.02	2.9	-	VOG17365
GBXQ01010130.1.p1	1010	0.02	2.8	-	VOG17365
JAR94303.1	1142	0.02	3.3	-	VOG17365
GBXQ01022676.1.p1	158	0.03	24.0	-	VOG17365
KAG0433632.1	1253	0.02	14.0	-	VOG17365
EEC01898.1	717	0.02	1.8	-	VOG17365
MXV00978.1	1233	0.02	3.7	-	VOG17365
KAH7935119.1	272	0.02	83.0	-	VOG17365
MXV01117.1	2172	0.01	33.0	-	VOG17365
MOY40709.1	1123	0.01	15.0	-	VOG17365
KAH7951776.1	1139	0.02	0.69	-	VOG17365
MXV01000.1	1292	0.02	4.0	-	VOG17365
KAH6928157.1	315	0.03	11.0	-	VOG17365
GBXQ01022336.1.p1	1550	0.01	4.3	-	VOG17365
MBY11490.1	447	0.03	94.0	-	VOG17365
KAH6927092.1	1014	0.02	35.0	-	VOG17365
KAH7974452.1	306	0.07	0.47	-	VOG17957
EEC15468.1	232	0.07	1.3	-	VOG17957
KAH7985656.1	117	0.03	0.63	-	VOG18760
JAG92032.1	128	0.02	0.15	-	VOG19384
KAH7965043.1	386	0.03	0.71	-	VOG19384
MDC7208386.1	196	0.07	0.79	-	VOG19384
KAG0437605.1	109	0.01	0.89	-	VOG19384
JAR94575.1	82	0.05	0.78	-	VOG19658
JAA68705.1	113	0.09	0.76	-	VOG19658
MDC7212982.1	82	0.05	0.86	-	VOG19658
KAH8021434.1	153	0.05	0.68	-	VOG20200
KAH7970287.1	287	0.06	0.95	-	VOG20200
MOY39134.1	237	0.02	0.17	-	VOG20509
MOY39903.1	213	0.02	0.32	-	VOG20509
JAA72218.1	169	0.01	0.59	-	VOG20509
KAH6937415.1	281	0.01	9.1	-	VOG20509
KAH6939663.1	448	0.02	0.23	-	VOG21298
KAH9366853.1	260	0.02	0.57	-	VOG21298
KAH9359459.1	331	0.03	0.23	-	VOG21298
KAH9360557.1	322	0.03	0.35	-	VOG21298
MCL6775902.1	306	0.01	0.052	-	VOG23833
KAH8042434.1	349	0.01	0.08	-	VOG23833
KAH8021190.1	356	0.01	0.12	-	VOG23833
JAP63524.1	333	0.00	0.14	-	VOG23833
KAH7977728.1	536	0.03	0.1	-	VOG23833
MXU98274.1	324	0.04	0.22	-	VOG23833
KAH6939258.1	333	0.00	0.26	-	VOG23833
JAG91233.1	332	0.00	0.3	-	VOG23833
KAH7967313.1	369	0.01	0.5	-	VOG23833
KAH7931843.1	185	0.01	0.48	-	VOG23833
KAH7951734.1	343	0.01	0.83	-	VOG23833
KAH7963455.1	341	0.01	0.83	-	VOG23833
KAH9382930.1	244	0.05	0.8	-	VOG23833
MCL6784669.1	672	0.04	1.5	-	VOG23833
KAH9372522.1	137	0.01	0.18	-	VOG24188
KAH7933865.1	237	0.02	0.018	-	VOG24188
EEC07675.1	148	0.00	3.8	-	VOG24188
KAH9384780.1	332	0.01	3.7	-	VOG24188
KAH6929303.1	113	0.01	0.089	-	VOG24188
MXU99505.1	451	0.02	0.14	-	VOG24188
GBXQ01009434.1.p1	1004	0.02	71.0	-	VOG24188
KAH8023190.1	302	0.02	0.22	-	VOG24188
KAH9384350.1	328	0.05	2.4	-	VOG24188
KAH7978230.1	314	0.04	0.11	-	VOG24188
KAH7981885.1	603	0.02	16.0	-	VOG24188
MOY40456.1	1336	0.01	170.0	-	VOG24188
KAH6925735.1	234	0.03	0.27	-	VOG24188
KAH6939955.1	512	0.00	59.0	-	VOG24188
KAH6946109.1	155	0.01	0.29	-	VOG24188
KAH6944600.1	155	0.01	0.34	-	VOG24188
KAH7964718.1	314	0.03	0.36	-	VOG24188
KAH9361969.1	307	0.03	0.38	-	VOG24188
KAH8031301.1	266	0.03	1.4	-	VOG24188
MCL6774557.1	284	0.00	240.0	-	VOG24188
KAH7961982.1	284	0.00	250.0	-	VOG24188
MDC7213449.1	1336	0.01	650.0	-	VOG24188
KAH7965872.1	476	0.03	0.33	-	VOG24188
KAH7934560.1	175	0.02	0.52	-	VOG24188
KAH8031951.1	266	0.03	1.2	-	VOG24188
KAH7949476.1	507	0.02	0.37	-	VOG24188
KAH7959460.1	476	0.03	0.38	-	VOG24188
KAH8009410.1	307	0.03	2.1	-	VOG24188
KAH9382539.1	145	0.01	0.89	-	VOG24188
KAG0443700.1	1336	0.02	100.0	-	VOG24188
KAH6923190.1	106	0.00	0.83	-	VOG24188
KAH8018788.1	167	0.02	0.56	-	VOG24188
JAP86791.1	124	0.02	0.81	-	VOG24188
MAA21914.1	124	0.02	0.81	-	VOG24188
KAH8027473.1	302	0.02	0.95	-	VOG24188
JAR89000.1	615	0.01	830.0	-	VOG24188
KAH7970551.1	583	0.02	0.5	-	VOG24188
EEC07740.1	396	0.01	86.0	-	VOG24188
KAH8025490.1	342	0.01	3.2	-	VOG24188
JAP66313.1	124	0.01	1.3	-	VOG24188
KAH7952933.1	738	0.02	1.1	-	VOG24188
KAH7967754.1	277	0.04	2.4	-	VOG24188
KAH7977104.1	318	0.04	3.1	-	VOG24188
KAH8022024.1	332	0.02	8.5	-	VOG24188
JAP64491.1	836	0.01	3.0	-	VOG24188
KAH8032454.1	252	0.02	0.065	-	VOG24897
KAH9365595.1	96	0.05	0.83	-	VOG24897
KAH7948586.1	302	0.01	1.7	-	VOG24897
KAG0424521.1	315	0.03	2.4	-	VOG24897
MCL6784841.1	350	0.02	19.0	-	VOG26462
KAH6940865.1	693	0.02	0.55	-	VOG26462
KAH6940613.1	336	0.03	0.8	-	VOG27188
KAH7948720.1	282	0.02	0.92	-	VOG27188
GBXQ01020917.1.p1	553	0.01	2e-29	-	VOG28655
EEC17452.1	547	0.01	3e-24	-	VOG28655
KAG0436374.1	242	0.02	5.1e-21	-	VOG28655
MXU99492.1	449	0.01	2.6e-15	-	VOG28655
EEC07015.1	232	0.02	1.3e-11	-	VOG28655
MXU99808.1	503	0.01	3.6e-05	-	VOG28655
KAG0441188.1	167	0.02	0.0011	-	VOG28655
KAH9368039.1	140	0.03	0.89	-	VOG28683
KAG0444248.1	415	0.06	1.4	-	VOG28683
GBXQ01000564.1.p1	416	0.06	1.4	-	VOG28683
GBXQ01000566.1.p1	416	0.06	1.4	-	VOG28683
GBXQ01000565.1.p1	416	0.06	1.4	-	VOG28683
KAG0422785.1	561	0.04	1.7	-	VOG28683
KAH8023726.1	327	0.01	2.1	-	VOG28785
JAA73624.1	112	0.03	0.3	-	VOG29123
KAH6940200.1	317	0.01	0.96	-	VOG29123
KAG0419995.1	104	0.03	0.76	-	VOG29123
KAH8030074.1	130	0.02	0.8	-	VOG29123
KAG0425347.1	184	0.03	0.89	-	VOG29123
KAH9372423.1	112	0.04	0.24	-	VOG29995
MXU83695.1	77	0.03	0.088	-	VOG29998
KAH8038205.1	189	0.02	0.13	-	VOG29998
KAH9367313.1	247	0.02	0.38	-	VOG29998
KAH9369852.1	242	0.03	0.91	-	VOG29998
MXU86752.1	92	0.03	0.24	-	VOG29998
JAR92625.1	396	0.03	0.39	-	VOG29998
JAR94216.1	308	0.04	0.75	-	VOG29998
KAH7981930.1	206	0.02	1.3	-	VOG29998
JAR90719.1	373	0.03	0.68	-	VOG29998
KAH9361277.1	145	0.06	0.64	-	VOG29998
JAR89264.1	410	0.03	1.1	-	VOG29998
KAH9382062.1	225	0.03	2.4	-	VOG29998
KAH9364721.1	182	0.03	1.3	-	VOG29998
JAR92529.1	425	0.03	1.1	-	VOG29998
MXU87392.1	96	0.03	0.69	-	VOG29998
MDC7211266.1	283	0.03	1.1	-	VOG29998
MXU95390.1	185	0.04	1.3	-	VOG29998
KAH9372150.1	228	0.03	1.2	-	VOG29998
MAA23519.1	512	0.01	1.4	-	VOG29998
KAH8029379.1	312	0.03	2.5	-	VOG29998
KAH9360536.1	265	0.07	250.0	-	VOG29998
MCL6793321.1	443	0.02	1.8	-	VOG29998
KAH9367722.1	273	0.02	6.7	-	VOG29998
KAH7975956.1	317	0.05	3.8	-	VOG29998
KAH8028333.1	431	0.03	3.4	-	VOG29998
KAH6948586.1	215	0.03	1.7	-	VOG29998
KAG0436012.1	379	0.02	12.0	-	VOG29999
KAH6945382.1	134	0.00	0.1	-	VOG30505
MAA15443.1	123	0.04	0.8	-	VOG30505
CAG7591172.1	398	0.01	0.54	-	VOG31043
KAH8028020.1	412	0.04	1.6	-	VOG31043
KAH8036975.1	461	0.04	1.9	-	VOG31043
CAG7589255.1	805	0.00	1.6	-	VOG31043
JAR88678.1	371	0.02	0.91	-	VOG31055
EEC19552.1	234	0.00	1.1	-	VOG31692
KAH9366859.1	180	0.02	0.39	-	VOG31940
KAH7961224.1	200	0.03	0.56	-	VOG31940
MAA19753.1	195	0.03	0.66	-	VOG31940
JAP79344.1	195	0.03	0.66	-	VOG31940
KAH6927026.1	173	0.00	1.6	-	VOG34804
KAH9364414.1	200	0.04	1.2	-	VOG36438
MOY44680.1	401	0.02	20.0	-	VOG36464
MOY44696.1	362	0.03	62.0	-	VOG36464
JAA68172.1	135	0.04	0.14	-	VOG36464
MOY44695.1	496	0.03	100.0	-	VOG36464
KAH6920990.1	282	0.02	0.6	-	VOG36464
KAH8039879.1	158	0.01	0.54	-	VOG36464
MOY42448.1	89	0.03	0.72	-	VOG36464
KAH7955760.1	998	0.03	2.5	-	VOG36464
MCL6791299.1	1011	0.03	2.5	-	VOG36464
KAH9376906.1	1074	0.03	3.1	-	VOG36464
MOY39671.1	189	0.06	0.034	-	VOG36688
GBXQ01001543.1.p1	223	0.05	0.043	-	VOG36688
KAH9375430.1	390	0.02	0.09	-	VOG36688
GBXQ01001545.1.p1	203	0.05	0.3	-	VOG36688
EEC01041.1	222	0.06	1.1	-	VOG36688
EEC11022.1	65	0.02	0.11	-	VOG36872
KAG0433079.1	51	0.00	0.57	-	VOG36872
EEC08999.1	115	0.00	1.1	-	VOG36872
MXU95937.1	200	0.01	2.6	-	VOG36872
MDC7211410.1	200	0.01	2.6	-	VOG36872
MOY44922.1	115	0.00	1.5	-	VOG36872
MCL6768207.1	143	0.02	0.01	-	VOG36899
MXU88916.1	104	0.03	0.058	-	VOG36899
KAH8028594.1	193	0.01	0.29	-	VOG36899
MCL6778233.1	901	0.02	120.0	-	VOG36899
JAC32422.1	143	0.02	0.62	-	VOG36899
KAG0416040.1	718	0.02	1.1	-	VOG36899
GBXQ01009514.1.p1	719	0.02	1.1	-	VOG36899
KAH7942139.1	142	0.02	0.86	-	VOG36899
KAH8035027.1	142	0.02	0.91	-	VOG36899
MXU89141.1	106	0.03	1.7	-	VOG36899
MOY40378.1	553	0.02	1.4	-	VOG36899
JAP86535.1	142	0.02	0.96	-	VOG36899
MAA20764.1	142	0.02	0.96	-	VOG36899
EEC04643.1	694	0.01	2.0	-	VOG36899
MDC7208481.1	718	0.02	2.1	-	VOG36899
MXU89187.1	106	0.03	1.9	-	VOG36899
KAH9383753.1	291	0.00	3.6	-	VOG36988
MCL6768920.1	467	0.01	2300.0	-	VOG36988
JAC28888.1	623	0.01	11.0	-	VOG36988
MCL6790941.1	742	0.01	14.0	-	VOG36988
MCL6775068.1	314	0.00	560.0	-	VOG36988
JAR94154.1	201	0.01	0.32	-	VOG36989
GBXQ01018647.1.p1	183	0.01	0.63	-	VOG37089
MOY40219.1	298	0.01	1.6	-	VOG37089
KAG0423842.1	445	0.01	2.8	-	VOG37089
KAH7952296.1	176	0.03	0.23	-	VOG37199
KAH7969132.1	265	0.03	0.46	-	VOG37199
KAH6922426.1	297	0.03	0.81	-	VOG37199
KAH6920993.1	377	0.04	0.82	-	VOG37199
JAC31160.1	254	0.00	0.0093	-	VOG37292
KAH7934335.1	214	0.01	0.11	-	VOG37292
EEC04173.1	261	0.00	0.89	-	VOG37292
KAH9379009.1	209	0.01	1.0	-	VOG37292
